2025-04-22 15:29:29.722,45300,43600,41600,41900,41600,43300,44600,44900,45900,46600,47900,48900,39300,40300,30000,27000,-273000,-273000,-273000,-273000,37000,36000,31355,31368,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,500000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,275000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,40 %
2025-04-22 15:29:30.751,48900,48300,45900,45900,45900,47300,47600,48900,50300,46900,48600,48600,43300,44300,30000,27000,-273000,-273000,-273000,-273000,37000,36000,31352,31377,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,275000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,17 %
2025-04-22 15:29:31.274,49900,48300,45600,46300,45600,46600,47300,48600,48300,49600,47900,52600,42900,43900,30000,27000,-273000,-273000,-273000,-273000,37000,36000,31355,31390,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,500000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,275000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,54 %
2025-04-22 15:29:31.761,47900,46900,44900,45300,44900,45900,46300,46600,49300,49900,50900,47900,42600,42900,30000,27000,-273000,-273000,-273000,-273000,37000,36000,31361,31393,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,400000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,275000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,54 %
2025-04-22 15:29:32.170,48300,47600,45300,45600,46300,47300,48300,49300,50300,50300,51900,48600,43300,44600,30000,27000,-273000,-273000,-273000,-273000,37000,36000,31361,31409,1651200,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,1363200,1363200,1363200,1363200,1363200,1363200,652800,1401600,275000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,59 %
2025-04-22 15:29:32.833,50300,49600,47900,47900,47300,49300,49900,49900,49900,46600,50900,50900,42600,42900,30000,27000,-273000,-273000,-273000,-273000,37000,36000,31371,31419,1804800,1804800,1804800,1804800,1804800,1804800,1900800,806400,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,59 %
2025-04-22 15:29:33.386,45300,44600,43900,43900,43600,43900,44300,44900,44600,44300,44300,47300,41300,41300,30000,27000,-273000,-273000,-273000,-273000,37000,36000,31374,31428,1804800,1804800,576000,1516800,1516800,1516800,1900800,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,59 %
2025-04-22 15:29:34.052,43900,43300,42600,42900,42300,42900,42900,42900,42600,43600,44300,45300,40600,40600,31000,27000,-273000,-273000,-273000,-273000,40000,40000,31365,31438,1363200,576000,576000,576000,576000,1363200,2092800,1996800,275000000,1363200,1363200,1363200,1804800,1804800,1804800,2208000,2400000,275000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-22 15:29:34.656,48300,46900,44900,45300,44900,45600,46300,46900,46900,47300,47600,51900,43300,44600,31000,27000,-273000,-273000,-273000,-273000,40000,40000,31377,31447,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,500000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,275000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,34 %
2025-04-22 15:29:35.171,50300,48900,45900,47300,46900,47900,49300,50900,51600,50600,53600,54300,46300,48300,31000,27000,-273000,-273000,-273000,-273000,40000,40000,31381,31463,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,1363200,1363200,1363200,1363200,1363200,1363200,652800,1401600,275000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,74 %
