2025-04-17 18:33:34.174,52800,52500,52500,52500,52200,51900,51200,55800,47600,48600,48900,1766400,1766400,1766400,1766400,2476800,2476800,2803200,2803200,257000000,0,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-17 18:33:34.447,54800,53500,53800,56800,54800,64700,53800,53500,47600,48600,48600,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-17 18:33:34.662,56100,54800,55500,56800,60700,56800,61400,61700,47900,48900,49600,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-17 18:33:34.928,59400,56800,58400,63000,62000,64000,61400,60100,48200,49200,49600,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-17 18:33:35.162,60400,57100,58100,62400,61700,68600,60700,59100,48200,48900,49900,1766400,1766400,1766400,1766400,2649600,2649600,2803200,2803200,257000000,0,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-17 18:33:35.396,60400,58100,57800,60700,71600,63000,60400,58100,47900,49200,50200,1766400,1766400,1766400,1766400,1843200,1920000,1996800,1996800,257000000,0,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-17 18:33:35.986,53800,54800,53500,54200,53500,57400,53200,53200,48600,49200,49200,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-17 18:33:36.249,57800,54800,56500,58800,60700,57800,63700,57100,48600,49200,49900,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0,0,0,0,0,0,0,0,0,0,0,20 %
2025-04-17 18:33:36.461,59100,56100,56500,59700,58100,67000,56800,64000,48600,49600,49900,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0,0,0,0,0,0,0,0,0,0,0,20 %
2025-04-17 18:33:36.676,58400,56800,57400,59700,65000,59100,57400,56500,48600,49900,50200,1766400,1766400,1766400,1766400,2803200,2323200,2323200,2323200,257000000,0,0,0,0,0,0,0,0,0,0,0,20 %
2025-04-17 18:33:36.901,61400,57100,57800,61400,62700,63700,62700,58100,48900,49900,50200,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0,0,0,0,0,0,0,0,0,0,0,20 %
2025-04-17 18:33:37.138,59400,56100,57400,59100,69900,59100,57100,58100,48600,50200,50500,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0,0,0,0,0,0,0,0,0,0,0,20 %
2025-04-17 18:33:37.365,59400,57400,57400,61400,67300,66300,58400,56800,49200,50200,50500,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2323200,257000000,0,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-17 18:33:37.588,57800,56100,57400,60400,65700,60400,58800,57400,49600,50200,50900,1766400,1766400,1766400,1766400,2323200,2323200,2169600,1996800,257000000,0,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-17 18:33:38.042,56500,55100,55100,55800,55800,55500,54500,54200,49200,49900,50200,1766400,1766400,1766400,1766400,2092800,2092800,2169600,2169600,257000000,0,0,0,0,0,0,0,0,0,0,0,13 %
2025-04-17 18:33:38.629,54500,54800,54200,54500,54200,53800,53200,52800,48900,49900,49900,1766400,1766400,1766400,1766400,2246400,2092800,2092800,1920000,257000000,0,0,0,0,0,0,0,0,0,0,0,15 %
2025-04-17 18:33:39.143,54200,53500,54800,57400,54500,64300,55100,55100,48900,49600,49900,1766400,1766400,1766400,1766400,1920000,1920000,1920000,1920000,257000000,0,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-17 18:33:39.644,56800,53800,54500,59100,63000,65000,61400,59100,49600,50500,49900,1766400,1766400,1766400,1766400,1996800,2169600,2246400,2092800,257000000,0,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-17 18:33:40.198,55800,55100,55100,55500,54500,54200,53200,53500,49900,51200,50500,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-17 18:33:40.615,62000,58800,58100,60400,58400,65700,63400,65300,50500,50900,50900,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0,0,0,0,0,0,0,0,0,0,0,37 %
2025-04-17 18:33:40.882,57100,56800,57800,61100,68300,66000,62400,58800,50500,51200,51200,1766400,1766400,1766400,1766400,1920000,1920000,2476800,2803200,257000000,0,0,0,0,0,0,0,0,0,0,0,37 %
2025-04-17 18:33:41.409,55500,55100,55800,54800,53800,53500,52500,52200,49200,49900,50500,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,0,0,0,0,0,0,0,37 %
2025-04-17 18:33:42.074,53800,52800,53200,53200,52200,51900,51500,51200,48600,48900,49600,1766400,1766400,1689600,1766400,825600,825600,825600,825600,257000000,0,0,0,0,0,0,0,0,0,0,0,26 %
2025-04-17 18:33:42.718,53500,52500,52200,52500,51900,51500,50500,50500,48200,48600,49200,1689600,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,0,0,0,0,0,0,0,26 %
2025-04-17 18:33:43.302,54500,53500,53800,54800,53200,52800,51900,52200,48900,49600,49200,1766400,1766400,1766400,1766400,1920000,1920000,1920000,1843200,257000000,0,0,0,0,0,0,0,0,0,0,0,8 %
2025-04-17 18:33:43.844,55800,55100,56500,56800,54200,54500,53200,53200,49200,49900,49600,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0,0,0,0,0,0,0,0,0,0,0,8 %
2025-04-17 18:33:44.268,56800,55800,56100,56100,55500,54800,53800,55500,48600,49200,49900,1766400,1766400,1766400,1766400,1843200,1843200,1843200,1843200,257000000,0,0,0,0,0,0,0,0,0,0,0,40 %
2025-04-17 18:33:44.851,53200,53800,53800,56800,59100,68300,60700,59700,48900,49900,49900,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2649600,257000000,0,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-17 18:33:45.457,58800,58100,57100,58100,56800,56800,54500,55100,48900,49600,50500,1766400,1766400,1766400,1766400,1996800,1996800,1996800,1996800,257000000,0,0,0,0,0,0,0,0,0,0,0,15 %
2025-04-17 18:33:46.044,59700,58100,58800,62400,62400,67000,64700,65300,49200,50200,50900,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0,0,0,0,0,0,0,0,0,0,0,15 %
2025-04-17 18:33:46.459,64300,59400,60700,64700,61400,70900,60100,60700,50200,50900,51200,1766400,1766400,1766400,1766400,1996800,2092800,2169600,2092800,257000000,0,0,0,0,0,0,0,0,0,0,0,13 %
2025-04-17 18:33:46.990,57100,56100,55800,56100,56500,55500,55100,54500,49900,50500,50900,1766400,1766400,1766400,1766400,1920000,1920000,1996800,2803200,257000000,0,0,0,0,0,0,0,0,0,0,0,13 %
2025-04-17 18:33:47.357,56800,57100,55800,55800,55100,55100,54200,54500,49600,50500,50900,1766400,1766400,1766400,1766400,1843200,1843200,1843200,1920000,257000000,0,0,0,0,0,0,0,0,0,0,0,13 %
2025-04-17 18:33:47.904,55800,56100,55100,55800,55100,55500,53800,53800,49600,50200,50900,1766400,1766400,1766400,1766400,2092800,2169600,2169600,1996800,257000000,0,0,0,0,0,0,0,0,0,0,0,4 %
2025-04-17 18:33:48.405,56800,57100,56500,60100,56800,68000,58100,56100,49600,50200,50500,1766400,1766400,1766400,1766400,2803200,2169600,2803200,1920000,257000000,0,0,0,0,1,0,0,0,0,0,0,4 %
2025-04-17 18:33:48.887,55100,55100,53800,54200,53800,53500,52500,52200,49200,49900,49900,1766400,1766400,1766400,1766400,1843200,1920000,2092800,1996800,257000000,0,0,0,0,1,0,0,0,0,0,0,0 %
2025-04-17 18:33:49.477,54500,55500,54500,55500,60100,54500,54500,54800,49200,49900,49900,1766400,1766400,1766400,1766400,2323200,2323200,2803200,2803200,257000000,0,0,0,0,1,0,0,0,0,0,0,0 %
2025-04-17 18:33:49.725,56500,54800,55500,56800,54800,57400,66000,57100,48900,49900,50500,1766400,1766400,1766400,1766400,2092800,1459200,1459200,1766400,257000000,0,0,0,0,1,0,0,0,0,0,0,0 %
2025-04-17 18:33:50.193,53500,54200,53500,53800,52500,52500,51900,51900,48900,49600,49600,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,2,0,0,0,0,0,0,0 %
2025-04-17 18:33:50.817,53800,52800,52800,52800,52200,51900,50900,50900,48600,49200,49200,1228800,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,2,0,0,0,0,0,0,0 %
2025-04-17 18:33:51.463,52500,52500,52500,52500,52200,51500,50500,51200,48200,49200,49200,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,2,0,0,0,0,0,0,0 %
2025-04-17 18:33:52.091,52500,52500,51900,52200,51900,51500,50500,50900,48200,48900,48900,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,3,0,0,0,0,0,0,0 %
2025-04-17 18:33:52.718,51900,52800,51500,52800,51200,50900,50500,50200,47900,48600,48900,1766400,1766400,1766400,1766400,825600,2803200,2803200,1363200,257000000,0,0,0,0,3,0,0,0,0,0,0,0 %
2025-04-17 18:33:53.311,51900,51500,51900,51900,50900,50500,50200,50200,47900,48900,48600,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,3,0,0,0,0,0,0,0 %
2025-04-17 18:33:53.928,51900,51500,51200,51200,50900,50900,49900,50200,47600,48600,48200,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,3,0,0,0,0,0,0,0 %
2025-04-17 18:33:54.555,51500,51200,51200,52200,50900,50200,49900,49600,47600,47900,48200,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,4,0,0,0,0,0,0,0 %
2025-04-17 18:33:55.182,51500,51900,51900,51200,50500,50200,49600,49600,47300,48200,47900,1766400,1689600,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,4,0,0,0,0,0,0,0 %
2025-04-17 18:33:55.798,51900,52200,50500,50900,50500,50200,49900,49600,46900,47900,47900,1766400,1766400,1689600,1766400,825600,825600,825600,825600,257000000,0,0,0,0,4,0,0,0,0,0,0,0 %
2025-04-17 18:33:56.427,50900,51500,50900,50900,50500,49600,49200,49200,47300,47900,47900,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,5,0,0,0,0,0,0,0 %
2025-04-17 18:33:57.053,51900,51500,52200,52200,51500,51500,49900,50500,47300,47900,48200,1766400,1766400,1766400,1766400,979200,1536000,979200,1056000,257000000,0,0,0,0,5,0,0,0,0,0,0,0 %
2025-04-17 18:33:57.747,52500,52800,52200,53500,52200,53500,61400,56100,47300,48200,48600,1766400,1689600,1766400,1766400,2803200,1363200,825600,825600,257000000,0,0,0,0,5,0,0,0,0,0,0,0 %
2025-04-17 18:33:58.335,53500,52200,52500,52800,52500,52200,51500,51900,47600,48600,48900,1766400,1766400,1766400,1612800,1209600,1209600,1056000,1286400,257000000,0,0,0,0,6,0,0,0,0,0,0,0 %
2025-04-17 18:33:58.976,52200,53200,52500,51900,51200,51500,50200,50500,47600,48600,48600,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,6,0,0,0,0,0,0,0 %
2025-04-17 18:33:59.604,51500,52500,51500,51500,51200,50500,49900,50200,47600,47900,48200,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,6,0,0,0,0,0,0,0 %
2025-04-17 18:34:00.232,52200,51900,51200,51200,50500,50500,49600,49600,47300,47900,48200,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,7,0,0,0,0,0,0,0 %
2025-04-17 18:34:00.860,51900,51200,50900,50900,50500,49900,49200,49600,47300,47900,47900,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,7,0,0,0,0,0,0,0 %
2025-04-17 18:34:01.486,50900,51900,50500,50900,49900,49900,49200,49200,47300,47900,47900,1516800,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,7,0,0,0,0,0,0,0 %
2025-04-17 18:34:02.112,50500,50500,51900,51200,50200,49900,49200,49200,46900,47900,47600,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,8,0,0,0,0,0,0,0 %
2025-04-17 18:34:02.740,50900,51500,50500,50500,49900,49600,48900,48900,46900,47600,47600,1766400,1766400,1766400,1689600,825600,825600,825600,825600,257000000,0,0,0,0,8,0,0,0,0,0,0,0 %
2025-04-17 18:34:03.367,51500,50500,50200,50200,49900,49600,48900,49200,46900,47600,47600,1689600,1516800,1612800,1612800,825600,825600,825600,825600,257000000,0,0,0,0,8,0,0,0,0,0,0,0 %
2025-04-17 18:34:03.987,50500,50900,50200,50200,50500,49600,48900,48900,46900,47600,47600,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,8,0,0,0,0,0,0,0 %
2025-04-17 18:34:04.609,50900,51500,50500,50900,49600,49900,48600,48900,46900,47600,47600,1516800,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:05.242,50900,50200,50200,50200,49900,49600,48600,48600,46600,47600,47600,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:05.878,51200,50200,49900,50500,49600,49200,48600,48200,46600,47300,47300,1766400,1516800,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:06.531,50900,50500,49900,49900,49900,49200,48600,48600,46300,47600,47300,1766400,1766400,1689600,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:07.180,50500,50900,49900,49900,49600,49200,48900,48600,46300,47600,47300,1766400,1766400,1766400,1766400,825600,825600,825600,2803200,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:07.807,51200,50500,50200,50200,49600,49200,48900,48200,46300,47600,47300,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:08.438,50900,49900,50500,51200,49200,49200,48900,48600,46600,47300,47300,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:09.080,50200,51200,49900,50200,49900,49200,48600,48600,46300,46900,46900,1689600,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:09.722,49900,49900,49900,49900,49200,49200,48200,48200,46300,46900,47300,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:10.363,49900,49600,50200,51200,48900,48900,48200,48600,46300,47300,47300,1612800,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:10.989,49900,50500,49900,49900,49600,49200,48200,48200,46300,46900,46900,1766400,1766400,1766400,1420800,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:11.647,49900,50500,50500,49600,49200,48900,48200,47900,46300,47300,46900,1766400,1766400,1612800,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:12.202,51900,51200,52200,52200,51200,50500,50200,50900,46600,47300,47600,1766400,1766400,1766400,1766400,979200,979200,1056000,1056000,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:12.853,52500,51900,52500,53500,51900,51200,50900,50500,46900,47900,48200,1766400,1766400,1766400,1766400,2649600,2649600,2553600,2649600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:13.471,52500,53200,52200,52200,51500,51500,50900,50900,47300,47900,48200,1766400,1766400,1766400,1766400,1209600,1286400,1286400,1286400,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:14.039,53800,53800,53200,53200,52500,52800,51500,51900,47300,48200,48600,1766400,1766400,1766400,1766400,979200,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:14.654,51900,52200,51900,51200,50500,50500,49900,50200,47300,47900,48200,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:15.293,50900,51200,51200,51200,50500,49900,49600,49600,46900,47900,47900,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:15.917,50900,51900,50900,50500,50200,49900,56500,50900,46900,47900,47600,1766400,1612800,1689600,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:16.513,50500,50500,51200,51200,49900,49600,49200,48900,46900,47600,47900,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:17.123,51500,51200,50500,50900,49900,49600,48900,49200,46900,47300,47600,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:17.741,51500,50500,50200,50200,49900,49200,48900,48600,46600,47600,47300,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:18.363,51200,50900,49900,50200,49900,49900,48600,48600,46900,47300,47300,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:18.985,50900,50200,50900,50500,49600,49200,48900,48600,46600,47300,47300,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:19.605,50200,50200,51200,50200,49900,49600,48900,48900,46600,47300,46900,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:20.217,50500,51200,49900,50900,49200,49200,48600,48200,46300,47300,47300,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:20.842,50500,49900,49900,49900,49600,49200,48600,48600,46600,47300,47300,1766400,1766400,1766400,1689600,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:21.454,50200,51200,49900,49900,49600,49200,48600,48600,46600,47600,47300,1766400,1766400,1766400,1689600,979200,1056000,1209600,1286400,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:22.043,50500,50500,49900,51200,49600,49200,48600,48200,46600,46900,47300,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:22.675,51200,50200,49900,49900,49900,48900,48900,48600,46300,47300,46900,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:23.295,50900,50200,50500,50500,49200,49200,48900,48200,46300,47300,47300,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:23.919,49900,50900,49900,50200,49600,48900,47900,48200,46300,47300,47300,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:24.547,50500,49900,49600,49600,49200,48900,48200,48600,46300,47300,47300,1516800,1516800,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:25.158,50500,50200,49600,50900,49600,48900,48600,48200,45900,46900,46900,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:25.775,50900,50200,49900,49600,49600,48900,48600,48200,46300,47300,47300,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:26.387,49900,50900,49900,49900,49600,48900,48200,47900,45900,46900,46900,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:27.016,50900,51200,51200,51200,50200,49600,49200,49900,46300,47600,47300,1766400,1766400,1766400,1766400,1056000,902400,825600,902400,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:27.687,53500,51900,52500,54200,54800,53200,50900,50500,46600,47600,47600,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:28.261,50200,51200,50500,50900,50500,49200,48900,48900,46600,47300,47600,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:28.879,50500,51500,49900,50200,49600,49200,48900,48600,46600,47600,47300,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:29.496,50500,51200,50200,49900,49600,49600,48600,48600,46300,47600,47300,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:30.130,50900,50900,50500,50200,49600,49200,48600,48600,46600,47300,47300,1766400,1766400,1689600,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:30.765,49900,49900,50200,50900,49200,48900,48200,48600,46300,46900,47300,1689600,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:31.385,49900,50200,49900,50500,49200,49200,48600,48200,46300,47300,47300,1689600,1689600,1689600,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:32.004,50500,49900,49600,50200,49200,48900,48600,48600,46300,46600,47300,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:32.615,50500,50500,49900,49600,48900,49200,48200,48200,46300,46900,46900,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:33.220,50200,50900,49900,49900,49600,49200,48200,48600,46300,47300,46900,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
2025-04-17 18:34:33.835,50900,50200,49600,49600,49600,49200,48600,48200,46300,46900,46900,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0,0,0,0,9,0,0,0,0,0,0,0 %
