2025-04-22 21:28:56.373,49300,48900,48300,47900,47900,48300,48300,48300,48900,51600,48900,51900,46300,46300,35000,27000,-273000,-273000,-273000,-273000,45000,45000,35209,36037,1363200,1363200,1363200,1363200,576000,864000,940800,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,13 %
2025-04-22 21:28:56.957,49900,49300,48300,47900,47600,47900,47900,47900,47900,51300,50300,51600,45600,45600,35000,27000,-273000,-273000,-273000,-273000,45000,45000,35196,36030,1363200,1363200,576000,576000,576000,576000,652800,806400,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,13 %
2025-04-22 21:28:57.574,50600,49600,48600,48900,48300,48600,48900,49600,49600,52300,51300,52900,46600,46900,35000,27000,-273000,-273000,-273000,-273000,45000,45000,35179,36020,576000,1363200,1516800,1516800,1516800,576000,652800,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,13 %
2025-04-22 21:28:58.151,49900,49300,48600,48600,47900,48300,48300,48900,50300,48600,49300,52600,46300,46600,35000,27000,-273000,-273000,-273000,-273000,45000,45000,35159,36024,1363200,1363200,576000,576000,576000,1363200,1478400,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,13 %
2025-04-22 21:28:58.767,50300,49300,48300,48300,47900,48600,48600,48900,48600,51600,48600,53300,46300,46600,35000,27000,-273000,-273000,-273000,-273000,45000,46000,35155,36020,576000,576000,576000,576000,576000,576000,1728000,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,13 %
2025-04-22 21:28:59.363,50300,49600,48600,48600,48300,48300,48600,48900,48900,52300,49300,52300,46300,46300,35000,27000,-273000,-273000,-273000,-273000,45000,46000,35148,36020,1516800,1516800,1363200,1363200,1363200,1516800,652800,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,12 %
2025-04-22 21:28:59.960,49900,49600,48300,48600,48600,48600,48900,48900,48600,51600,49300,53300,46600,46600,35000,27000,-273000,-273000,-273000,-273000,45000,46000,35152,36007,864000,1363200,1363200,864000,864000,1363200,1478400,1766400,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,12 %
2025-04-22 21:29:00.555,50300,49600,48900,48900,48900,48900,49300,48900,49600,51900,49600,52900,46900,46900,35000,27000,-273000,-273000,-273000,-273000,45000,46000,35132,36010,1363200,1363200,576000,576000,1363200,1363200,652800,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,12 %
2025-04-22 21:29:01.131,50300,49900,48600,48300,48300,48900,48900,49300,49600,51600,49600,51300,46600,46600,35000,27000,-273000,-273000,-273000,-273000,45000,46000,35138,36017,614400,576000,1363200,576000,864000,864000,1900800,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,0 %
2025-04-22 21:29:01.724,50600,49900,48900,48900,48600,48900,48900,48900,49300,51900,49300,52900,46600,46600,35000,27000,-273000,-273000,-273000,-273000,45000,46000,35128,36020,1363200,1363200,576000,576000,576000,576000,1728000,1766400,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,0 %
2025-04-22 21:29:02.359,49900,49300,48900,48600,48600,48600,48600,48900,49300,50300,48900,52900,46900,46600,35000,27000,-273000,-273000,-273000,-273000,45000,46000,35135,36020,1363200,1363200,1363200,1363200,1363200,1363200,1900800,1766400,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,14 %
2025-04-22 21:29:02.980,49900,49300,48300,48300,47900,48600,48300,48600,48900,49600,48900,52900,46600,46600,35000,27000,-273000,-273000,-273000,-273000,45000,46000,35135,36014,864000,864000,864000,576000,576000,576000,1900800,1766400,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,14 %
2025-04-22 21:29:03.589,50900,50900,49900,49600,49300,49900,50300,49900,49900,52300,51900,53300,46900,47300,35000,27000,-273000,-273000,-273000,-273000,45000,46000,35142,36020,1804800,1804800,1804800,864000,864000,1363200,652800,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,14 %
2025-04-22 21:29:04.177,50600,49600,48900,48600,48300,48900,49300,49300,49900,52300,49600,53300,46900,46900,35000,27000,-273000,-273000,-273000,-273000,46000,46000,35152,36024,576000,576000,576000,576000,576000,864000,652800,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,14 %
2025-04-22 21:29:04.763,51300,50600,49300,49300,48900,49300,48900,49300,49600,50300,49600,53600,46900,47300,35000,27000,-273000,-273000,-273000,-273000,46000,46000,35159,36030,576000,576000,576000,576000,576000,576000,1900800,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,14 %
2025-04-22 21:29:05.363,50900,49900,48900,48600,48600,48900,48900,49300,49900,52600,49900,53900,46900,46900,35000,27000,-273000,-273000,-273000,-273000,46000,46000,35145,36037,1804800,1363200,902400,1363200,1363200,1363200,1900800,1766400,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,12 %
2025-04-22 21:29:05.981,50300,49900,48600,48600,48300,48600,48900,48900,48900,51900,49300,49600,46600,46600,35000,27000,-273000,-273000,-273000,-273000,46000,46000,35165,36027,1363200,576000,614400,864000,1363200,1363200,652800,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,12 %
2025-04-22 21:29:06.605,50900,50600,49300,49300,48900,49300,49600,49600,49900,52300,49900,54300,46900,46900,35000,27000,-273000,-273000,-273000,-273000,46000,46000,35172,36041,576000,576000,576000,576000,1363200,1363200,1728000,1766400,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,14 %
2025-04-22 21:29:07.225,50600,50300,49300,48900,48600,48900,49600,49900,49900,52300,51900,53300,46900,46900,35000,27000,-273000,-273000,-273000,-273000,46000,46000,35182,36047,1363200,1363200,1363200,1804800,1804800,1804800,1900800,1766400,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,14 %
2025-04-22 21:29:07.805,50300,49900,48900,48900,48600,48900,48900,49600,49300,51900,51600,52900,46900,46900,35000,27000,-273000,-273000,-273000,-273000,46000,46000,35189,36047,576000,576000,576000,576000,576000,576000,652800,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,14 %
2025-04-22 21:29:08.451,50300,49900,48900,49600,48600,49300,49600,49600,50900,51900,50300,53600,47300,47300,35000,27000,-273000,-273000,-273000,-273000,46000,46000,35203,36051,1804800,1804800,1363200,1363200,1363200,902400,652800,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,12 %
2025-04-22 21:29:09.018,50300,49900,48600,48900,48600,48600,48900,48900,49300,51900,49300,53600,47300,46900,35000,27000,-273000,-273000,-273000,-273000,46000,46000,35203,36054,576000,614400,614400,864000,864000,864000,652800,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,12 %
2025-04-22 21:29:09.625,50600,50300,48900,49300,49300,49300,49600,50300,50300,52300,50300,53900,46900,47300,35000,27000,-273000,-273000,-273000,-273000,46000,46000,35213,36068,1516800,864000,1363200,1363200,1363200,576000,652800,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,14 %
2025-04-22 21:29:10.226,50900,50600,49300,49300,48900,49600,49300,49900,50300,52600,49900,53300,47300,47300,35000,27000,-273000,-273000,-273000,-273000,46000,46000,35226,36071,576000,864000,864000,1363200,1363200,864000,652800,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,14 %
2025-04-22 21:29:10.800,50600,50600,49600,49300,48900,49300,49300,49300,49600,52600,49900,53900,46900,47300,35000,27000,-273000,-273000,-273000,-273000,46000,46000,35233,36078,1804800,576000,576000,576000,576000,576000,1478400,1766400,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,14 %
2025-04-22 21:29:11.429,50900,50600,49600,49600,49300,50300,49900,50300,50300,51900,49900,53900,47300,47600,35000,27000,-273000,-273000,-273000,-273000,46000,46000,35246,36091,1804800,1804800,1363200,1363200,576000,1363200,1900800,1766400,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,13 %
2025-04-22 21:29:12.011,50600,49900,49300,48900,48300,48900,48900,49300,49300,51900,49600,52600,46900,47300,35000,27000,-273000,-273000,-273000,-273000,46000,46000,35257,36091,576000,576000,576000,1363200,1363200,576000,652800,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,13 %
2025-04-22 21:29:12.617,50900,50600,49900,49600,49300,49300,49300,49600,49900,51600,49900,53900,47300,47300,35000,27000,-273000,-273000,-273000,-273000,46000,46000,35270,36095,614400,576000,576000,576000,1363200,1363200,940800,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,14 %
2025-04-22 21:29:13.211,50300,49900,49600,48900,48900,49300,49600,49900,49900,50600,49900,52600,47300,47300,35000,27000,-273000,-273000,-273000,-273000,46000,46000,35267,36108,1363200,1363200,576000,864000,864000,864000,940800,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,14 %
2025-04-22 21:29:13.806,50900,50300,48900,49300,48600,48900,48900,49300,49900,52600,49600,51300,47300,46600,35000,27000,-273000,-273000,-273000,-273000,46000,46000,35290,36115,576000,576000,576000,576000,576000,864000,1900800,1766400,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,14 %
2025-04-22 21:29:14.424,50900,49900,49600,49300,49300,49300,49600,49900,50300,52900,50600,54300,47300,47300,35000,27000,-273000,-273000,-273000,-273000,46000,47000,35294,36122,1363200,864000,1516800,1516800,1516800,1363200,1900800,1766400,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,1900800,2304000,625000000,0,2,1,0,0,0,0,0,0,0,13 %
