2025-04-22 11:49:52.535,56300,54900,53300,53600,53600,53900,54300,54900,54900,55900,57300,58300,50600,50600,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33384,33744,1804800,1804800,1363200,1363200,1363200,1363200,1478400,2400000,500000000,0,0,0,0,0,0,0,0,0,0,12 %
2025-04-22 11:49:52.987,56300,55300,53900,54300,53600,54600,54900,55300,56900,56600,57300,56300,50300,51300,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33403,33747,1363200,1516800,1516800,1363200,1516800,1651200,652800,2188800,500000000,0,0,0,0,0,0,0,0,0,0,8 %
2025-04-22 11:49:53.523,59300,57900,55600,56600,55900,56600,57900,58300,57900,60900,57300,62600,53300,53600,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33429,33763,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,8 %
2025-04-22 11:49:53.987,59900,58900,56600,57300,57600,59300,58900,60300,61300,59600,60300,63600,53300,54300,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33451,33766,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,500000000,0,0,0,0,0,0,0,0,0,0,58 %
2025-04-22 11:49:54.406,59300,57900,56600,55900,55900,57600,57900,58300,60300,56600,61900,61900,53600,54300,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33473,33769,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,500000000,0,0,0,0,0,0,0,0,0,0,58 %
2025-04-22 11:49:54.914,62600,60900,58900,59300,58600,60600,61300,61900,60300,61600,59600,64900,53300,53600,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33486,33775,1363200,1804800,1804800,1363200,1363200,1363200,2092800,2188800,400000000,0,0,0,0,0,0,0,0,0,0,55 %
2025-04-22 11:49:55.384,57300,56300,54900,55300,55300,54900,55600,57600,58300,58600,58900,61600,52600,53600,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33495,33785,1363200,1363200,1363200,1363200,1363200,1363200,1728000,1766400,400000000,0,0,0,0,0,0,0,0,0,0,55 %
2025-04-22 11:49:55.845,55600,55300,54300,54300,54300,54900,55300,55900,56600,58600,55900,57300,53300,54600,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33489,33791,1651200,1651200,1363200,1651200,1363200,1363200,1094400,1766400,625000000,0,0,0,0,0,0,0,0,0,0,55 %
2025-04-22 11:49:56.334,55600,54900,53300,53600,53600,54300,54300,54600,56600,56600,57600,55900,52600,52900,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33480,33807,1804800,1804800,1804800,1804800,1804800,1804800,2092800,1766400,625000000,0,0,0,0,0,0,0,0,0,0,60 %
2025-04-22 11:49:56.760,58600,57300,55900,55600,55900,56900,57600,58600,60300,56300,61900,57600,53600,55300,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33460,33804,1804800,1804800,1516800,1804800,1804800,1804800,2092800,2304000,625000000,0,0,0,0,0,0,0,0,0,0,60 %
2025-04-22 11:49:57.220,58300,57600,55600,56600,56300,56600,56900,57900,57900,58600,55900,57900,52900,54300,33000,27000,-273000,-273000,-273000,-273000,49000,51000,33445,33823,1804800,1804800,1651200,1651200,1363200,1363200,1728000,1401600,625000000,0,0,0,0,0,0,0,0,0,0,70 %
2025-04-22 11:49:57.681,59600,57600,55600,56600,55600,56600,57900,59300,60600,58600,61900,60900,54600,56300,33000,27000,-273000,-273000,-273000,-273000,49000,51000,33426,33826,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,70 %
2025-04-22 11:49:58.151,57900,57300,55300,55600,54900,56300,56600,57300,59900,55600,57300,56900,51600,51900,33000,27000,-273000,-273000,-273000,-273000,49000,51000,33419,33826,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,275000000,0,0,0,0,0,0,0,0,0,0,70 %
2025-04-22 11:49:58.509,56900,55900,54300,54300,53900,54300,54900,55900,58600,57600,59300,55600,50600,51300,33000,27000,-273000,-273000,-273000,-273000,49000,51000,33410,33836,576000,576000,576000,1363200,1363200,576000,1728000,1996800,275000000,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-22 11:49:58.953,54300,53600,53300,54300,53300,54300,55900,56600,58300,56600,60300,61300,51600,52600,33000,27000,-273000,-273000,-273000,-273000,49000,51000,33378,33845,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,48 %
2025-04-22 11:49:59.347,58600,57300,55300,55300,55600,55900,57300,57600,56900,57600,61300,57900,53300,54600,33000,27000,-273000,-273000,-273000,-273000,49000,51000,33362,33855,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,48 %
2025-04-22 11:49:59.717,58600,56900,54900,55300,54600,56300,56600,56900,57300,60300,56900,63300,52900,53900,33000,27000,-273000,-273000,-273000,-273000,49000,51000,33349,33858,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,500000000,0,0,0,0,0,0,0,0,0,0,62 %
2025-04-22 11:50:00.103,60300,58900,56600,57300,57300,58900,59900,60900,61300,61600,63600,64600,55300,57300,33000,27000,-273000,-273000,-273000,-273000,49000,51000,33321,33880,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,500000000,0,0,0,0,0,0,0,0,0,0,53 %
2025-04-22 11:50:01.341,63300,61900,58900,58900,58900,59300,59900,61300,61300,63300,64300,66300,53600,53600,33000,27000,-273000,-273000,-273000,-273000,49000,51000,33308,33893,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,500000000,0,0,0,0,0,0,0,0,0,0,53 %
2025-04-22 11:50:01.926,61900,59900,57300,58600,57600,58900,59300,59600,61600,60600,61300,65300,53600,53600,33000,27000,-273000,-273000,-273000,-273000,49000,51000,33336,33896,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,500000000,0,0,0,0,0,0,0,0,0,0,25 %
2025-04-22 11:50:02.517,62300,60600,58300,58600,58300,58600,59600,60300,61300,61900,60600,62900,53300,53600,33000,27000,-273000,-273000,-273000,-273000,49000,52000,33397,33906,1804800,1804800,1804800,1804800,1804800,1804800,1728000,1094400,500000000,0,0,0,0,0,0,0,0,0,0,25 %
2025-04-22 11:50:02.955,61300,60300,57300,57600,56900,57900,57900,58300,57900,60300,58600,61900,52900,53300,33000,27000,-273000,-273000,-273000,-273000,50000,52000,33429,33912,1804800,1651200,1804800,1804800,1804800,1804800,1728000,1094400,500000000,0,0,0,0,0,0,0,0,0,0,11 %
2025-04-22 11:50:03.390,59900,58600,55900,56600,56300,57600,58300,57900,57600,60300,58300,60600,53600,53900,33000,27000,-273000,-273000,-273000,-273000,50000,52000,33480,33918,1516800,1516800,1363200,1363200,1516800,1516800,1728000,1766400,500000000,0,0,0,0,0,0,0,0,0,0,11 %
2025-04-22 11:50:03.823,58300,56900,55300,55600,55300,55900,56300,56600,56300,58600,56600,60600,52600,52900,33000,27000,-273000,-273000,-273000,-273000,50000,52000,33508,33925,864000,864000,864000,1516800,1651200,864000,1728000,806400,500000000,0,0,0,0,0,0,0,0,0,0,25 %
2025-04-22 11:50:04.280,56300,55600,54300,54600,54300,54900,54900,54900,55300,56600,55300,58900,51900,52300,33000,27000,-273000,-273000,-273000,-273000,50000,52000,33553,33925,1363200,1363200,1363200,1363200,1363200,902400,940800,1766400,500000000,0,0,0,0,0,0,0,0,0,0,25 %
2025-04-22 11:50:04.758,55900,54900,53600,54300,54300,54600,54900,54900,55300,55300,57300,55600,51900,51900,33000,27000,-273000,-273000,-273000,-273000,50000,52000,33594,33938,864000,1363200,1363200,1363200,1363200,1363200,940800,1996800,500000000,0,0,0,0,0,0,0,0,0,0,8 %
2025-04-22 11:50:05.229,55600,54600,53600,53900,53900,54300,54600,54600,54900,57600,54600,58300,51600,51600,33000,27000,-273000,-273000,-273000,-273000,50000,52000,33610,33941,1363200,864000,1363200,1363200,1363200,864000,940800,1996800,500000000,0,0,0,0,0,0,0,0,0,0,8 %
2025-04-22 11:50:05.678,55600,54600,53600,53600,53600,53900,54300,54300,54300,55300,54600,58300,51300,51300,33000,27000,-273000,-273000,-273000,-273000,50000,52000,33635,33950,1363200,1804800,1804800,1804800,1363200,1363200,940800,1996800,500000000,0,0,0,0,0,0,0,0,0,0,8 %
2025-04-22 11:50:06.139,54900,54300,53300,53900,53300,53900,53900,54300,54300,56300,54600,58300,51300,51600,33000,27000,-273000,-273000,-273000,-273000,50000,52000,33655,33953,1516800,1516800,864000,1363200,1363200,864000,940800,1996800,500000000,0,0,0,0,0,0,0,0,0,0,8 %
2025-04-22 11:50:06.599,56300,55300,53600,53600,53600,54300,54900,55900,58300,59900,59900,62900,50900,51600,33000,27000,-273000,-273000,-273000,-273000,50000,52000,33670,33957,1651200,1363200,1516800,1516800,864000,1363200,1728000,1094400,500000000,0,0,0,0,0,0,0,0,0,0,8 %
2025-04-22 11:50:07.069,55300,54600,52900,53300,52900,53900,53900,53900,53900,55900,54600,57900,50900,51600,33000,27000,-273000,-273000,-273000,-273000,50000,52000,33693,33969,1363200,1363200,1363200,902400,902400,864000,940800,1766400,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:07.516,54900,54600,52900,52900,53600,53900,53900,54300,53900,57300,54300,57600,50600,50900,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33699,33969,902400,902400,1363200,864000,864000,864000,652800,1996800,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:07.963,54600,53900,52900,53600,52900,53300,53300,53300,53600,56300,53600,57300,50600,51300,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33715,33969,864000,864000,864000,864000,576000,1363200,652800,1996800,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:08.440,58600,56600,54600,54900,54600,55900,57600,57600,59600,59900,60600,64300,50900,51600,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33728,33979,1363200,1516800,1516800,864000,864000,864000,652800,806400,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:08.900,54900,54300,52600,52900,52600,53600,53600,53600,53900,56300,53600,57600,50600,51300,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33737,33979,614400,614400,902400,902400,614400,864000,1900800,1766400,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:09.338,54600,54300,52900,53300,52900,52900,52900,53300,52900,54900,53300,57600,50600,50300,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33753,33979,1651200,1804800,1804800,1804800,1516800,1516800,652800,1996800,500000000,0,0,0,0,0,0,0,0,0,0,7 %
