2025-04-16 21:00:44.359,51900,46300,45900,50200,61100,59100,57400,54500,41000,41000,41000,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,9 %
2025-04-16 21:00:44.624,53200,49200,50200,55100,54800,58800,54200,54200,40700,41700,42000,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,9 %
2025-04-16 21:00:44.887,56100,50500,52200,57400,54800,67300,55800,59700,41700,41700,42700,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,9 %
2025-04-16 21:00:45.046,54200,51900,50900,54800,58400,57400,54500,54800,41300,42300,43000,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,9 %
2025-04-16 21:00:45.251,55800,53500,54200,58800,58800,65300,55800,59100,41700,42300,43300,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,9 %
2025-04-16 21:00:45.449,56100,52200,53200,57400,58100,61400,60100,57400,42000,42700,44300,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,15 %
2025-04-16 21:00:45.763,60700,56500,56100,60100,64300,66600,65700,63700,42300,43600,45000,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,15 %
2025-04-16 21:00:46.013,59700,56100,55100,61400,56800,62400,64700,55500,42700,43600,45000,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,15 %
2025-04-16 21:00:46.180,57800,55100,55500,60100,60100,67000,60100,61100,43000,44000,45300,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0 %
2025-04-16 21:00:46.392,57800,55800,53800,57800,63700,58400,56800,57800,43300,44300,45300,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0 %
2025-04-16 21:00:46.565,57100,55100,54200,57100,64000,59700,58100,55800,43600,44600,45600,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0 %
2025-04-16 21:00:46.791,57800,55500,54500,57400,57800,64000,54500,54200,44300,45000,45900,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0 %
2025-04-16 21:00:46.939,57100,54800,53500,55500,64000,56800,62000,53800,44000,45000,45900,1766400,1766400,1766400,1766400,2553600,2553600,2803200,2803200,257000000,0 %
2025-04-16 21:00:47.086,53800,54500,53200,57100,63400,62700,53200,61700,44000,45000,45900,1766400,1766400,1766400,1766400,2092800,2092800,2803200,2803200,257000000,0 %
2025-04-16 21:00:47.244,53800,53800,52500,56100,53200,64700,60700,52200,44000,45000,46300,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0 %
2025-04-16 21:00:47.393,53200,53500,52200,55500,52800,63400,53200,51900,44000,45000,45900,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2553600,257000000,0 %
2025-04-16 21:00:47.552,56800,55100,54500,58800,57100,64700,54500,54800,45000,45600,46300,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0 %
2025-04-16 21:00:47.700,56100,54500,53500,57100,54500,57100,54200,53500,45600,45900,45900,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0 %
2025-04-16 21:00:47.847,60100,55800,53500,55800,56500,63400,53200,53500,45300,46300,46300,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,28 %
2025-04-16 21:00:47.992,57100,55100,54200,57100,55100,63400,56500,53800,45900,46600,45900,1766400,1766400,1766400,1766400,2553600,2803200,2803200,2803200,257000000,28 %
2025-04-16 21:00:48.145,57800,56100,55800,59700,61100,63000,67600,60400,46300,46300,46900,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,28 %
2025-04-16 21:00:48.354,56100,55100,54500,56500,60100,54500,53200,52800,46900,46300,46900,1766400,1766400,1766400,1766400,2649600,2803200,2803200,2803200,257000000,28 %
2025-04-16 21:00:48.583,57100,55100,54200,55500,53800,54800,61100,59100,46900,46900,46900,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,28 %
2025-04-16 21:00:48.807,58400,56800,55100,58400,56500,64300,54800,54200,46300,47300,47300,1766400,1766400,1766400,1766400,2803200,2803200,2400000,2803200,257000000,39 %
2025-04-16 21:00:48.956,57100,56100,55500,57400,55500,58400,60700,55100,45900,46900,47300,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,39 %
2025-04-16 21:00:49.101,57400,56100,54500,57800,62700,61400,54200,53200,45600,46900,47300,1766400,1766400,1766400,1766400,2400000,2649600,2649600,2649600,257000000,39 %
2025-04-16 21:00:49.248,57800,56100,53500,55800,57400,56500,52500,53200,45600,46600,46900,1766400,1766400,1766400,1766400,1766400,1766400,2803200,2803200,257000000,0 %
2025-04-16 21:00:49.436,54200,53200,51900,52800,54200,53200,50500,50200,45600,46300,46600,1766400,1766400,1766400,1766400,1056000,1056000,979200,979200,257000000,0 %
2025-04-16 21:00:49.707,54500,51900,50900,52200,53200,52200,49600,49600,45300,45900,46600,1766400,1766400,1766400,1766400,1209600,1209600,1209600,1363200,257000000,0 %
2025-04-16 21:00:50.023,51900,50500,49900,50900,49600,49900,49200,49200,45300,45900,45900,1766400,1766400,1766400,1766400,2803200,1689600,1843200,1843200,257000000,0 %
2025-04-16 21:00:50.282,50500,51500,49600,49900,50200,49600,48600,48600,45300,45300,45900,1766400,1766400,1766400,1766400,1056000,1209600,1209600,2803200,257000000,0 %
2025-04-16 21:00:50.540,51900,51900,49900,50200,51900,51500,48600,48600,45000,45300,45900,1766400,1766400,1766400,1766400,1286400,1286400,1209600,1209600,257000000,8 %
2025-04-16 21:00:50.824,50200,50900,48900,49200,49200,48600,47900,47900,44600,45300,45900,1766400,1766400,1766400,1766400,1286400,1286400,1209600,1209600,257000000,8 %
2025-04-16 21:00:51.077,52800,51200,49600,51200,50500,55800,49200,48900,44600,45300,45300,1766400,1766400,1766400,1766400,1689600,1689600,1209600,825600,257000000,8 %
2025-04-16 21:00:51.298,50200,50500,48600,49600,50500,49900,47600,48900,44300,45000,45300,1766400,1766400,1766400,1766400,825600,902400,979200,979200,257000000,8 %
2025-04-16 21:00:51.612,50900,49900,48200,49600,51900,52500,48600,48200,44300,45000,45300,1766400,1766400,1766400,1766400,1612800,1363200,1363200,1209600,257000000,0 %
2025-04-16 21:00:51.809,50500,50500,47900,48900,49900,47900,46900,48200,44000,44600,44600,1766400,1766400,1766400,1766400,979200,902400,902400,902400,257000000,0 %
2025-04-16 21:00:52.136,47900,49200,47300,47600,47600,47300,47900,47900,44000,44300,44600,1766400,1766400,1766400,1766400,825600,825600,1209600,825600,257000000,0 %
2025-04-16 21:00:52.437,47900,48900,46900,48600,47900,55100,53200,54500,44300,45000,44600,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0 %
2025-04-16 21:00:52.624,54800,52500,53200,57100,54800,64700,66000,65700,44300,45300,45000,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,10 %
2025-04-16 21:00:52.783,53500,53200,52500,54500,52200,55500,54200,52800,45300,45300,45600,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,10 %
2025-04-16 21:00:52.924,51500,51900,51900,53800,52200,53500,54500,52500,45300,45600,45600,1766400,1766400,1766400,1766400,2803200,2803200,2400000,2400000,257000000,10 %
