2025-04-22 21:20:23.773,39600,39600,38600,38900,38600,38900,39600,41300,42900,43900,43300,46900,37300,37600,32000,27000,-273000,-273000,-273000,-273000,36000,44000,32160,32637,1804800,576000,576000,576000,576000,576000,1728000,806400,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,46 %
2025-04-22 21:20:24.505,39600,39300,38600,38600,38300,38600,38600,38900,38900,39300,38900,39900,37300,37300,32000,27000,-273000,-273000,-273000,-273000,36000,36000,32169,32640,576000,576000,576000,576000,576000,576000,652800,1094400,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-22 21:20:25.151,40900,40300,39600,40300,40300,40900,41900,42900,42600,42900,46300,45900,38300,39600,32000,27000,-273000,-273000,-273000,-273000,36000,36000,32192,32646,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,275000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,25 %
2025-04-22 21:20:25.659,45300,44300,42600,42600,42300,43300,43900,43600,43600,44600,44900,45600,40900,41900,32000,27000,-273000,-273000,-273000,-273000,36000,36000,32195,32665,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,1363200,1363200,1363200,1363200,1363200,1363200,652800,1401600,275000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,25 %
2025-04-22 21:20:26.343,47300,45900,43900,44300,43900,44600,43900,44600,45900,42900,43900,46900,40900,40600,32000,27000,-273000,-273000,-273000,-273000,39000,40000,32214,32672,576000,576000,576000,576000,576000,576000,1478400,1766400,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,67 %
2025-04-22 21:20:26.979,42600,42300,41300,40900,40900,41300,41600,41600,42900,43300,43600,41600,39300,39300,32000,27000,-273000,-273000,-273000,-273000,39000,40000,32217,32675,1363200,1363200,576000,576000,1363200,1363200,1728000,1996800,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-22 21:20:27.636,42300,41900,41600,40900,40900,41600,41900,41600,42300,44300,41900,43300,39300,39900,32000,27000,-273000,-273000,-273000,-273000,39000,40000,32227,32694,1804800,1804800,576000,576000,576000,576000,652800,1094400,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-22 21:20:28.266,41600,41300,40600,40600,40300,40600,40600,40600,42600,42900,40600,41300,38900,38900,32000,27000,-273000,-273000,-273000,-273000,39000,40000,32227,32694,614400,614400,576000,576000,576000,576000,1478400,1766400,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-22 21:20:28.914,41300,40900,40300,40300,39900,40900,40900,40900,42600,41300,43900,41600,38900,38900,32000,27000,-273000,-273000,-273000,-273000,39000,40000,32242,32707,576000,576000,576000,576000,576000,576000,1728000,1766400,275000000,576000,576000,576000,576000,576000,576000,652800,806400,275000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-22 21:20:29.564,46300,44900,42600,43300,42300,42600,43300,44300,46600,43300,48300,44600,39600,39600,32000,27000,-273000,-273000,-273000,-273000,39000,40000,32249,32720,1363200,1363200,1363200,1363200,1363200,1363200,1478400,1401600,500000000,1363200,1363200,1363200,1363200,1363200,1363200,652800,1401600,275000000,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,625000000,0,0,0,0,0,0,0,0,0,0,0 %
