2025-04-16 22:08:19.413,45600,42700,45000,50900,51200,57800,53500,56800,39000,40000,39700,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,17 %
2025-04-16 22:08:19.681,47900,45600,47900,52500,58800,54500,55800,50500,39000,40400,40400,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,17 %
2025-04-16 22:08:19.938,54800,49200,50500,56100,58100,60400,54800,59100,40000,40700,41000,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,17 %
2025-04-16 22:08:20.200,57100,50900,51900,58400,67000,65000,60700,54500,40000,41000,41700,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,17 %
2025-04-16 22:08:20.348,52500,49600,51200,54500,54800,60700,54500,53500,40000,40700,42300,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,17 %
2025-04-16 22:08:20.511,54500,50200,52200,56500,60100,61100,55500,53200,40000,41300,42300,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,15 %
2025-04-16 22:08:20.713,57100,51900,51900,56100,61700,63000,56800,51900,40400,41700,42700,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,15 %
2025-04-16 22:08:20.956,57400,52500,54500,58800,57100,58100,57800,54800,41000,42300,43600,1766400,1766400,1766400,1766400,2803200,2803200,2400000,2803200,257000000,15 %
2025-04-16 22:08:21.332,57800,53200,52200,54200,54800,59700,49200,49900,41300,42300,43600,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,15 %
2025-04-16 22:08:21.744,59400,53800,55500,60700,60700,59400,60700,61100,42000,43000,44300,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0 %
2025-04-16 22:08:22.133,53500,51900,51900,52200,55800,52500,50900,50900,42300,43300,44000,1766400,1766400,1766400,1766400,2169600,2092800,2169600,2169600,257000000,14 %
2025-04-16 22:08:22.514,49900,50200,48900,50900,50200,49600,48900,49200,42700,43600,44000,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2649600,257000000,14 %
2025-04-16 22:08:22.710,51900,50900,50200,51900,49900,59400,54500,50500,42300,43300,44000,1766400,1766400,1766400,1766400,2649600,2649600,2323200,2323200,257000000,14 %
2025-04-16 22:08:22.870,51900,50200,50500,50900,50200,50200,55800,50200,42700,43600,44000,1766400,1766400,1766400,1766400,2803200,2476800,2476800,2323200,257000000,14 %
2025-04-16 22:08:23.216,50500,48900,49200,48900,48900,48200,47300,46900,42300,43600,43600,1766400,1766400,1766400,1766400,2092800,2169600,2092800,2092800,257000000,14 %
2025-04-16 22:08:23.592,48900,47300,47300,47300,47300,47300,45600,45300,42000,42700,42700,1766400,1766400,1766400,1766400,1920000,2092800,2092800,1996800,257000000,14 %
2025-04-16 22:08:24.020,47900,46300,45600,46600,46600,45600,45300,45300,42000,42700,42700,1766400,1766400,1766400,1766400,2400000,2323200,2323200,2092800,257000000,0 %
2025-04-16 22:08:24.447,50900,48600,47900,49200,47900,47900,47600,53800,42300,43300,43000,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2246400,257000000,12 %
2025-04-16 22:08:24.810,47900,48200,48600,48600,47300,46900,45600,45600,42000,42700,42700,1766400,1766400,1766400,1766400,1920000,1920000,1920000,1920000,257000000,12 %
2025-04-16 22:08:25.181,46600,46900,46900,46300,46300,45000,44000,44300,41700,42300,42700,1766400,1766400,1766400,1766400,1920000,1920000,1920000,1920000,257000000,0 %
2025-04-16 22:08:25.606,45900,45600,45300,45300,45900,45000,44000,47600,41300,42700,42700,1766400,1766400,1766400,1766400,2803200,2323200,2323200,2323200,257000000,0 %
2025-04-16 22:08:25.859,50500,48900,48200,51500,51500,52200,50500,49200,41700,42700,43000,1766400,1766400,1766400,1766400,2092800,2092800,2169600,2169600,257000000,0 %
2025-04-16 22:08:26.062,47900,47300,48600,50500,48200,50500,48900,55800,42000,42700,43000,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000,0 %
2025-04-16 22:08:26.210,47900,47300,49200,51900,53200,56800,55800,48900,41700,42300,43000,1766400,1766400,1766400,1766400,1920000,1920000,1843200,1843200,257000000,0 %
2025-04-16 22:08:26.525,47300,47900,45900,46900,45900,45600,44300,44600,41300,42000,42700,1766400,1766400,1766400,1766400,1920000,1996800,1996800,1920000,257000000,0 %
2025-04-16 22:08:26.951,46600,46600,45300,45300,45900,45300,44000,44300,41300,42000,42300,1766400,1766400,1766400,1766400,1996800,1920000,2092800,2169600,257000000,0 %
2025-04-16 22:08:27.375,50500,47900,49200,51900,60700,53200,52800,51200,41700,42700,43000,1766400,1766400,1766400,1766400,2803200,2553600,2476800,2476800,257000000,14 %
2025-04-16 22:08:27.776,47900,46600,46300,46600,46600,45600,45000,44600,41700,42000,42300,1766400,1766400,1766400,1766400,1920000,1920000,1920000,1920000,257000000,14 %
2025-04-16 22:08:28.216,46900,45900,45300,45600,46600,45000,44000,44300,41000,42000,42300,1766400,1766400,1766400,1766400,1920000,2169600,1920000,1920000,257000000,14 %
2025-04-16 22:08:28.646,45600,46300,44600,45000,45600,44300,44000,43600,41300,41700,42000,1766400,1766400,1766400,1766400,825600,825600,825600,825600,257000000,0 %
2025-04-16 22:08:29.083,49600,47300,45900,46600,45600,45900,44600,44600,41700,42300,42300,1766400,1766400,1766400,1766400,2092800,2400000,2400000,2476800,257000000,0 %
2025-04-16 22:08:29.494,46600,45600,45300,45900,45600,45300,44600,44000,41000,41700,42000,1766400,1766400,1766400,1766400,2803200,1996800,1996800,1996800,257000000,0 %
2025-04-16 22:08:29.915,46600,46300,45600,45900,45600,45300,43600,44300,41300,42000,42000,1766400,1766400,1766400,1766400,2092800,2323200,1996800,2092800,257000000,26 %
2025-04-16 22:08:30.349,46600,45600,45300,45900,46600,45900,45900,44000,41700,42000,42300,1766400,1766400,1766400,1766400,2803200,2803200,2169600,1996800,257000000,26 %
