2025-04-16 17:31:36.596,91000,76000,78000,50000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:36.739,89000,77000,78000,50000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:36.903,89000,76000,78000,51000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2507000,2507000,0,0,0,0
2025-04-16 17:31:37.054,90000,77000,78000,51000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2507000,0,0,0,0
2025-04-16 17:31:37.219,88000,77000,79000,51000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:37.381,89000,76000,79000,51000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:37.532,89000,77000,79000,51000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2507000,2252000,0,0,0,0
2025-04-16 17:31:37.692,87000,77000,79000,51000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,0,0,0,0
2025-04-16 17:31:37.848,90000,77000,79000,51000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:37.999,90000,77000,79000,51000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:38.147,90000,77000,79000,51000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:38.318,90000,77000,79000,52000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:38.484,90000,77000,79000,52000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2507000,2507000,0,0,0,0
2025-04-16 17:31:38.640,89000,77000,78000,52000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
