2025-04-16 15:18:12.550,90000,82000,83000,58000,37000,6,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6287272
2025-04-16 15:18:12.679,89000,82000,83000,58000,37000,6,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-6070031
2025-04-16 15:18:12.803,91000,82000,83000,58000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-6070031
2025-04-16 15:18:12.921,91000,82000,83000,58000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-6070031
2025-04-16 15:18:13.050,91000,82000,83000,58000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-6049517
2025-04-16 15:18:13.219,90000,82000,84000,58000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2048000,-5556006
2025-04-16 15:18:13.580,91000,82000,84000,58000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-5556006
2025-04-16 15:18:13.719,90000,82000,83000,58000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-6326131
2025-04-16 15:18:13.841,88000,82000,83000,58000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-6326131
2025-04-16 15:18:13.981,90000,82000,84000,58000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6326131
2025-04-16 15:18:14.113,91000,82000,83000,58000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-5928805
2025-04-16 15:18:14.247,90000,82000,84000,58000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-5928805
2025-04-16 15:18:14.362,89000,81000,82000,58000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-5425410
2025-04-16 15:18:14.621,89000,83000,84000,58000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5448205
2025-04-16 15:18:14.960,90000,83000,85000,58000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-5743558
2025-04-16 15:18:15.319,91000,83000,85000,58000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-5743558
2025-04-16 15:18:15.529,89000,82000,84000,59000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2048000,-5769606
2025-04-16 15:18:15.675,90000,82000,83000,59000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5769606
2025-04-16 15:18:15.807,91000,82000,84000,58000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-6322487
2025-04-16 15:18:15.939,89000,82000,84000,59000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6322487
2025-04-16 15:18:16.081,91000,82000,83000,59000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6322487
2025-04-16 15:18:16.206,91000,83000,84000,59000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-6291052
