2025-04-16 18:41:53.168,60400,60700,60400,59700,60100,59100,57800,57800,52800,53800,54200,1766400,1689600,1766400,1689600,1920000,1920000,1920000,2323200,257000000
2025-04-16 18:41:53.594,60700,60100,59400,60100,59700,59400,59400,62400,52800,53800,54200,1766400,1766400,1766400,1766400,2803200,2803200,2553600,2803200,257000000
2025-04-16 18:41:53.817,63400,62400,61700,63400,65700,62700,60100,61100,53200,54200,54200,1766400,1766400,1766400,1766400,2169600,2553600,2553600,2553600,257000000
2025-04-16 18:41:54.060,61400,61700,60700,61400,59700,61100,59400,59700,52800,53800,54500,1766400,1766400,1689600,1766400,1843200,2323200,2323200,1843200,257000000
2025-04-16 18:41:54.397,61100,61100,60100,61700,59100,59400,58800,59100,53500,54200,54500,1516800,1766400,1766400,1766400,2803200,2803200,2649600,2649600,257000000
2025-04-16 18:41:54.766,63000,61700,61400,63400,64700,62700,60100,60400,53500,54200,54500,1766400,1766400,1766400,1766400,2400000,2400000,2803200,2803200,257000000
2025-04-16 18:41:54.979,64700,63000,62000,64000,62400,62700,61100,63400,53500,54500,54500,1766400,1766400,1766400,1766400,2476800,2476800,1996800,2092800,257000000
2025-04-16 18:41:55.214,66000,63700,64000,66600,68000,67600,66300,65000,53500,54500,54800,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:41:55.459,66600,65000,65000,67300,69300,68600,65300,65300,53500,54500,55100,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:41:55.737,68000,65700,66300,69300,67000,69900,66600,67300,53800,54800,55500,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:41:56.027,67600,66300,67300,68900,69600,71600,71600,70300,54500,55500,55800,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2553600,257000000
2025-04-16 18:41:56.297,68600,66600,67000,69300,70300,67300,66300,65700,54800,56100,56100,1766400,1766400,1766400,1766400,2649600,2649600,2553600,2553600,257000000
2025-04-16 18:41:56.611,66600,66000,64300,66000,66000,65300,63000,64700,54500,55800,56500,1766400,1766400,1766400,1766400,2476800,2803200,2803200,2553600,257000000
2025-04-16 18:41:56.824,65700,64700,64000,65300,63400,66600,62000,64700,54500,55500,56100,1766400,1766400,1766400,1766400,2092800,2092800,2553600,2553600,257000000
2025-04-16 18:41:57.053,65700,63400,62000,62700,67300,66600,60100,59700,54200,55100,55800,1766400,1766400,1766400,1766400,1363200,902400,825600,825600,257000000
2025-04-16 18:41:57.353,63000,62700,60700,61100,60400,60100,58800,59100,54200,54800,55100,1766400,1766400,1766400,1766400,2246400,2323200,2323200,2246400,257000000
2025-04-16 18:41:57.662,66000,64000,63700,66000,65700,68300,65700,65700,53800,55100,55800,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:41:57.949,67600,64300,65000,68300,70300,70600,71900,69300,54200,55500,56100,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:41:58.322,68900,67000,67300,70900,70300,72600,69600,68900,55100,56800,57100,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:41:59.214,72200,70600,70300,70900,71200,73200,70600,68600,56100,57400,57400,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:41:59.444,72200,69300,68600,70300,71200,71200,70300,69900,56100,57400,57800,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:41:59.660,69900,68000,67000,68000,68300,67300,66600,66300,56100,57800,58100,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:41:59.831,68300,66000,65700,66600,67300,70600,65300,64300,56100,57400,58100,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:00.023,69300,68600,68000,70900,71200,72200,69600,68000,56100,57800,58400,1766400,1766400,1766400,1766400,1996800,1996800,1996800,1996800,257000000
2025-04-16 18:42:00.451,70300,69300,68300,70600,71600,70600,70600,67600,56500,57800,58100,1766400,1766400,1766400,1766400,1996800,1996800,1996800,1996800,257000000
2025-04-16 18:42:00.677,68600,68300,67600,68900,68000,70600,69300,67300,56100,57800,58100,1766400,1766400,1766400,1766400,1996800,1996800,1996800,1996800,257000000
2025-04-16 18:42:00.885,68600,66600,66300,68600,67000,67600,67600,66000,56100,57800,58100,1766400,1766400,1766400,1766400,1996800,1996800,1996800,1996800,257000000
2025-04-16 18:42:01.089,68300,67600,66300,68000,70900,67600,65300,66000,56500,57800,58100,1766400,1766400,1766400,1766400,1996800,1996800,1996800,1996800,257000000
2025-04-16 18:42:01.300,70300,68300,66600,68900,70600,67000,64700,65000,56100,57800,58100,1766400,1766400,1766400,1766400,825600,979200,1056000,1209600,257000000
2025-04-16 18:42:01.675,67300,67000,66300,68600,70600,68300,69300,66000,56500,58100,58100,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:01.889,70300,68300,67000,70300,72200,68900,66300,69600,56500,57800,58100,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:02.082,68300,67600,66000,67600,69300,67600,68600,65300,56500,57800,58100,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:02.262,69600,65700,65300,67600,66300,68300,65300,68600,56100,57800,58100,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:02.438,67300,64700,64700,66000,66000,67000,64700,64700,56100,57800,57800,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:02.609,66000,66300,64300,65300,69900,65000,63700,67300,55800,57400,57800,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:02.782,65300,66000,64300,65000,65300,64700,63000,62700,56100,57400,57400,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:02.955,66600,64300,64000,65700,66000,65700,64300,63700,56100,57400,57400,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:03.129,67000,66000,64000,65000,64300,68900,63700,63700,55800,57100,57100,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:03.298,68300,66000,63700,65000,65300,64300,63000,62700,55800,57100,57100,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:03.464,66600,63700,63700,64700,65300,68900,63400,63400,55800,56800,57100,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:03.632,64300,64700,63700,64700,64700,64000,62700,63000,55800,57100,56800,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:03.801,65300,63000,63400,65000,63400,64000,63400,63400,55800,56800,57100,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:03.972,67000,63400,63000,65000,64000,68600,62700,63400,55800,56800,57100,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:04.144,64700,64300,62700,64300,63400,63400,65300,61700,55500,56500,57100,1766400,1766400,1766400,1766400,2246400,2323200,2323200,2323200,257000000
2025-04-16 18:42:04.323,64000,63700,62400,64000,62400,63400,62000,61700,55500,56800,56800,1766400,1766400,1766400,1766400,2553600,2553600,2323200,2400000,257000000
2025-04-16 18:42:04.512,64700,64000,62400,63700,62000,62700,61100,66000,55500,56800,56800,1766400,1766400,1766400,1766400,2649600,2476800,2476800,2476800,257000000
2025-04-16 18:42:04.695,63000,63400,62400,63000,61700,63000,66600,61400,55100,56500,56500,1766400,1766400,1766400,1766400,2246400,2246400,2246400,2246400,257000000
2025-04-16 18:42:04.895,63000,63400,62000,62400,62400,65300,61100,61100,54800,56100,56500,1766400,1766400,1766400,1766400,1363200,1363200,1209600,1459200,257000000
2025-04-16 18:42:05.139,63000,63000,61400,62400,61400,61700,60400,60400,55100,55800,56100,1766400,1766400,1766400,1766400,2803200,2803200,1536000,1766400,257000000
2025-04-16 18:42:05.380,61700,62700,60700,61400,62700,63000,61100,60700,54800,55800,55800,1766400,1766400,1766400,1766400,2476800,2476800,1920000,1920000,257000000
2025-04-16 18:42:05.588,61700,62700,61100,61100,62400,60100,59700,59700,54800,55500,55800,1766400,1766400,1766400,1766400,1286400,1209600,1209600,1459200,257000000
2025-04-16 18:42:05.856,63400,60700,60100,61700,60400,59700,59400,58800,54500,55500,55800,1766400,1766400,1766400,1766400,1536000,1612800,1612800,1286400,257000000
2025-04-16 18:42:06.157,60700,60700,60400,60400,60100,59400,60100,63000,54500,55500,55500,1766400,1766400,1766400,1766400,2400000,2553600,2553600,2649600,257000000
2025-04-16 18:42:06.450,63400,63000,61100,62700,61400,66300,60700,61100,54500,55500,55800,1766400,1766400,1766400,1766400,2323200,2323200,2553600,2246400,257000000
2025-04-16 18:42:06.660,62700,62400,60400,61100,60400,60100,60400,60100,54200,55500,55500,1766400,1766400,1766400,1766400,2246400,2246400,2553600,2553600,257000000
2025-04-16 18:42:06.977,61700,61100,60700,60700,60100,59400,58800,58800,54200,55100,55100,1766400,1766400,1766400,1766400,1996800,2169600,2169600,2169600,257000000
2025-04-16 18:42:07.283,61700,61700,61100,61400,60100,64700,59100,62000,53800,54800,55500,1766400,1766400,1766400,1766400,2246400,2246400,2246400,1843200,257000000
2025-04-16 18:42:07.492,61400,60700,60400,61100,60100,59700,59700,59700,54200,54800,54800,1766400,1766400,1766400,1766400,2476800,2476800,2092800,2169600,257000000
2025-04-16 18:42:07.716,63400,62700,60700,62700,64700,61400,60400,60700,53800,55100,55100,1766400,1766400,1766400,1766400,2400000,2400000,2400000,2400000,257000000
2025-04-16 18:42:07.953,61400,61400,61100,60700,59700,59700,58400,58800,53800,54800,54800,1766400,1766400,1766400,1766400,1920000,2092800,1996800,1920000,257000000
2025-04-16 18:42:08.395,60400,60400,60100,61100,59700,60100,62400,59400,53800,54800,54800,1766400,1766400,1766400,1766400,2323200,2323200,2246400,2246400,257000000
2025-04-16 18:42:08.678,61400,60100,59400,60100,62700,59400,59400,58100,53500,54500,54800,1766400,1766400,1766400,1766400,1996800,1920000,1843200,1843200,257000000
2025-04-16 18:42:09.052,62700,61700,61400,62000,62000,61100,61700,60400,54200,55100,55100,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:09.389,64300,63000,61700,63000,62000,62400,60100,60400,54200,55100,55500,1766400,1766400,1766400,1766400,2400000,2323200,2092800,2246400,257000000
2025-04-16 18:42:09.691,62400,62700,61400,62400,61100,65700,64700,65000,53800,55100,55500,1766400,1766400,1766400,1766400,2246400,2169600,2169600,2092800,257000000
2025-04-16 18:42:09.890,63000,63000,61100,61700,61400,60700,60400,59700,53800,55100,55500,1766400,1766400,1766400,1766400,2323200,2323200,1920000,2400000,257000000
2025-04-16 18:42:10.100,60700,60400,60100,60400,60100,63700,63000,59100,53800,54800,55100,1766400,1766400,1766400,1766400,2323200,2323200,2246400,2803200,257000000
2025-04-16 18:42:10.333,63000,60700,60100,61400,64700,64700,59100,63400,53800,54800,55100,1766400,1766400,1766400,1766400,2323200,2323200,2476800,2476800,257000000
2025-04-16 18:42:10.525,62400,60400,60100,61100,60100,60400,58400,58800,54200,54800,55100,1766400,1766400,1766400,1766400,2092800,2803200,2803200,2323200,257000000
2025-04-16 18:42:10.735,64700,62700,60700,62000,62000,65300,64000,64300,54200,54800,55100,1766400,1766400,1766400,1766400,2803200,1996800,2169600,2169600,257000000
2025-04-16 18:42:10.971,61100,61700,60100,61100,60400,61100,60100,60400,54200,55100,55100,1766400,1766400,1766400,1766400,2246400,2649600,2649600,2649600,257000000
2025-04-16 18:42:11.155,63000,61100,60700,62000,60700,61700,63700,63400,54200,55100,55100,1766400,1766400,1766400,1766400,2400000,2476800,2476800,2476800,257000000
2025-04-16 18:42:11.355,62700,62000,60400,62000,61400,61100,59400,59400,53800,55100,55100,1766400,1766400,1766400,1766400,2649600,2649600,2649600,2323200,257000000
2025-04-16 18:42:11.557,64000,61100,60700,62400,61700,61100,60700,60700,54200,55100,55100,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2169600,257000000
2025-04-16 18:42:11.743,64000,61400,61100,62400,62000,62000,61100,60400,54200,55100,55100,1766400,1766400,1766400,1766400,2803200,2092800,2246400,2246400,257000000
2025-04-16 18:42:11.922,63000,60700,60700,62000,65300,61700,64700,60400,54200,54800,55100,1766400,1766400,1766400,1766400,2476800,2476800,2092800,2803200,257000000
2025-04-16 18:42:12.104,65300,63400,61100,63400,65700,65300,60100,60700,53800,54800,55100,1766400,1766400,1766400,1766400,2803200,2803200,2323200,2323200,257000000
2025-04-16 18:42:12.286,63400,62000,60700,62700,60700,61400,60700,60700,53800,54800,54800,1766400,1766400,1766400,1766400,2649600,1843200,2169600,2323200,257000000
2025-04-16 18:42:12.471,62400,62400,61100,61400,65300,60700,59700,59700,53800,54800,55100,1766400,1766400,1766400,1766400,2553600,2553600,2323200,2323200,257000000
2025-04-16 18:42:12.655,61700,62400,60700,62000,61100,65700,60100,60400,53800,54800,54800,1766400,1766400,1766400,1766400,2092800,2476800,2092800,2092800,257000000
2025-04-16 18:42:12.928,62400,62400,60400,62400,61400,61100,60700,63700,53800,54800,54800,1766400,1766400,1766400,1766400,2553600,2476800,2476800,2476800,257000000
2025-04-16 18:42:13.105,61100,62400,60700,62000,60700,60700,59700,63400,53800,54800,54800,1766400,1766400,1766400,1766400,2092800,2803200,2803200,2803200,257000000
2025-04-16 18:42:13.325,61700,60400,61100,61100,60100,59700,58800,58800,53800,54800,54800,1766400,1766400,1766400,1766400,2323200,2169600,2169600,2803200,257000000
2025-04-16 18:42:13.564,61400,61400,60400,60700,64300,60100,62700,59100,53800,54800,55100,1766400,1766400,1766400,1766400,2323200,1843200,1920000,2323200,257000000
2025-04-16 18:42:13.769,62700,62400,60400,61400,60700,60400,58400,62400,53500,54500,54800,1766400,1766400,1766400,1766400,1766400,2092800,2092800,2092800,257000000
2025-04-16 18:42:13.998,62400,62000,60100,60100,59700,58800,58100,58400,53500,54200,54800,1766400,1766400,1766400,1766400,825600,825600,1056000,1056000,257000000
2025-04-16 18:42:14.342,61700,59400,59100,59700,58400,58400,57400,57400,53500,54500,54500,1766400,1766400,1766400,1766400,2803200,2169600,2323200,2323200,257000000
2025-04-16 18:42:14.586,62700,63000,61100,62400,65700,65000,63700,63400,53800,54800,54500,1766400,1766400,1766400,1766400,2400000,2400000,2400000,2246400,257000000
2025-04-16 18:42:14.770,63700,62400,61400,62700,62400,61100,60100,63400,53500,54500,54800,1766400,1766400,1766400,1766400,2092800,2323200,1843200,1843200,257000000
2025-04-16 18:42:14.975,62700,62000,60400,61700,62000,60700,59100,63000,53800,54500,54500,1766400,1766400,1766400,1766400,2803200,2323200,2323200,2246400,257000000
2025-04-16 18:42:15.164,62700,61400,60100,60700,61100,64300,58800,59100,53500,54500,54500,1766400,1766400,1766400,1766400,2553600,2553600,1996800,2553600,257000000
2025-04-16 18:42:15.376,61400,61100,60100,60700,61100,60100,59100,58800,53500,54200,54500,1766400,1766400,1766400,1766400,2323200,2323200,2323200,2803200,257000000
2025-04-16 18:42:15.613,61100,61100,59700,60700,60400,60400,60400,59400,53500,54500,54500,1766400,1766400,1766400,1766400,2476800,2476800,2246400,2553600,257000000
2025-04-16 18:42:15.803,62700,62400,60100,61400,61400,61400,58800,58800,53200,54200,54500,1766400,1766400,1766400,1766400,2476800,2553600,2553600,2649600,257000000
2025-04-16 18:42:15.996,64000,62700,60100,61700,61100,60400,59100,59100,53200,54200,54500,1766400,1766400,1766400,1766400,2323200,1209600,1363200,1459200,257000000
2025-04-16 18:42:16.253,61400,61100,59100,59700,59100,59100,59100,58400,53500,54200,54200,1766400,1766400,1766400,1766400,2803200,1209600,1689600,1689600,257000000
2025-04-16 18:42:16.512,61400,61700,59400,60700,59400,63400,58800,61700,53200,53800,54200,1766400,1766400,1766400,1766400,1363200,1056000,1056000,1209600,257000000
2025-04-16 18:42:16.794,62700,61400,59100,59700,59400,58400,57400,57400,53200,53800,54200,1766400,1689600,1689600,1689600,2803200,1536000,1536000,1286400,257000000
2025-04-16 18:42:17.061,61700,61100,59400,60400,60400,64700,58800,58100,53500,54500,54200,1766400,1689600,1766400,1766400,2400000,2803200,2246400,2649600,257000000
2025-04-16 18:42:17.271,63400,61100,60100,62000,61100,64700,59100,62700,53500,54500,54500,1766400,1766400,1766400,1766400,2400000,2400000,2476800,1920000,257000000
2025-04-16 18:42:17.469,63400,62000,60100,61700,60700,62000,59700,60100,53500,54200,54800,1766400,1766400,1766400,1766400,2323200,2246400,2323200,2323200,257000000
2025-04-16 18:42:17.649,62000,61700,60400,61400,60100,60400,65000,59400,53500,54200,54500,1766400,1766400,1766400,1766400,2323200,2553600,2553600,2246400,257000000
2025-04-16 18:42:17.858,63400,62000,59700,60700,59700,60400,64000,59100,53200,54200,54500,1766400,1766400,1766400,1766400,2246400,2246400,2246400,1996800,257000000
2025-04-16 18:42:18.035,62400,61400,60100,60700,65000,63700,58800,62400,53200,54200,54500,1766400,1766400,1766400,1766400,2553600,2553600,2553600,2246400,257000000
2025-04-16 18:42:18.234,60700,60400,59700,60700,60400,59700,58100,58100,53500,53800,54800,1766400,1766400,1766400,1766400,1920000,1920000,1996800,2553600,257000000
2025-04-16 18:42:18.426,63700,62400,60400,61400,64700,60400,59100,59100,53500,54500,54500,1766400,1766400,1766400,1766400,2553600,2803200,2803200,2803200,257000000
2025-04-16 18:42:18.600,63400,62000,60700,60400,60400,59700,59100,58400,53500,54200,54500,1766400,1766400,1766400,1766400,1689600,1689600,1459200,1459200,257000000
2025-04-16 18:42:18.841,60400,60100,59700,60400,61400,59700,58100,58100,53500,54200,54500,1766400,1766400,1766400,1766400,1286400,1363200,1363200,1056000,257000000
2025-04-16 18:42:19.093,60400,61400,59700,60400,61100,61100,59700,58400,53500,54200,54200,1766400,1766400,1766400,1689600,979200,1209600,1209600,2803200,257000000
2025-04-16 18:42:19.325,63000,62000,60100,61400,60400,59400,59100,59100,53200,54200,54200,1766400,1766400,1766400,1766400,1689600,1689600,1612800,1612800,257000000
2025-04-16 18:42:19.589,60700,60400,59100,59400,60700,58400,57400,57400,53200,53800,54200,1766400,1766400,1766400,1766400,1363200,1209600,1209600,1363200,257000000
2025-04-16 18:42:19.847,60400,60700,59100,59400,58800,58400,57400,62000,53500,53800,54200,1766400,1766400,1766400,1766400,1612800,2803200,2803200,2803200,257000000
2025-04-16 18:42:20.124,61100,60700,59100,60100,59100,63000,58400,58800,53200,54200,54200,1766400,1766400,1766400,1766400,2476800,2649600,2649600,2649600,257000000
2025-04-16 18:42:20.321,63400,62000,62400,63700,63400,64700,62000,62400,53200,54200,54500,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:20.529,65300,63400,62000,64300,65000,66300,63400,63400,53500,54500,54800,1766400,1766400,1766400,1766400,2803200,2649600,2649600,2649600,257000000
2025-04-16 18:42:20.718,65000,63400,62400,64700,66300,64700,62400,64000,53500,54800,54800,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:20.910,66300,63700,62400,63700,64300,63700,62700,65000,53500,54500,55100,1766400,1766400,1766400,1766400,2246400,2246400,2246400,2400000,257000000
2025-04-16 18:42:21.092,64300,63400,61400,62700,62400,63000,61400,62700,53500,54800,54800,1766400,1766400,1766400,1766400,2553600,2400000,2476800,2476800,257000000
2025-04-16 18:42:21.271,64700,63000,63700,67000,65700,68300,66000,65700,53800,54800,55100,1766400,1766400,1766400,1766400,2803200,2803200,2476800,2803200,257000000
2025-04-16 18:42:21.505,66000,64300,62700,65000,65300,63700,65300,62700,53800,55100,55500,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:21.749,66000,65300,64000,66300,68000,67300,65000,64700,53800,55100,55800,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:22.062,68000,66300,66000,69600,70900,69300,70600,69300,54200,55500,56100,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:22.344,67300,66000,64300,66600,67000,69300,63700,64000,54800,55800,56100,1766400,1766400,1766400,1766400,2803200,2803200,2803200,2803200,257000000
2025-04-16 18:42:22.534,64700,64700,63400,65700,65700,64700,66300,63700,54800,55500,56500,1766400,1766400,1766400,1766400,2246400,2400000,2803200,2803200,257000000
2025-04-16 18:42:22.754,66600,65000,64300,67300,66000,68600,65000,64700,54500,55500,56100,1766400,1766400,1766400,1766400,2803200,2553600,2803200,2803200,257000000
